pid,trial,bl,tr,condition,period,event
2,1184,55,18,3,8,0
2,1184,55,18,3,9,0
2,1184,55,18,3,10,0
2,1184,55,18,3,11,0
2,1184,55,18,3,12,0
2,1184,55,18,3,13,1
2,1187,55,21,2,1,0
2,1187,55,21,2,2,0
2,1187,55,21,2,3,0
2,1187,55,21,2,4,0
2,1187,55,21,2,5,0
2,1187,55,21,2,6,0
2,1187,55,21,2,7,0
2,1187,55,21,2,8,0
2,1187,55,21,2,9,0
2,1187,55,21,2,10,0
2,1187,55,21,2,11,1
2,1196,56,8,2,1,0
2,1196,56,8,2,2,0
2,1196,56,8,2,3,0
2,1196,56,8,2,4,0
2,1196,56,8,2,5,0
2,1196,56,8,2,6,0
2,1196,56,8,2,7,0
2,1196,56,8,2,8,0
2,1196,56,8,2,9,1
2,1201,56,13,3,1,0
2,1201,56,13,3,2,0
2,1201,56,13,3,3,0
2,1201,56,13,3,4,0
2,1201,56,13,3,5,0
2,1201,56,13,3,6,0
2,1201,56,13,3,7,0
2,1201,56,13,3,8,0
2,1201,56,13,3,9,0
2,1201,56,13,3,10,1
2,1205,56,17,3,1,0
2,1205,56,17,3,2,0
2,1205,56,17,3,3,0
2,1205,56,17,3,4,0
2,1205,56,17,3,5,0
2,1205,56,17,3,6,0
2,1205,56,17,3,7,0
2,1205,56,17,3,8,0
2,1205,56,17,3,9,0
2,1205,56,17,3,10,1
2,1208,56,20,2,1,0
2,1208,56,20,2,2,0
2,1208,56,20,2,3,0
2,1208,56,20,2,4,0
2,1208,56,20,2,5,0
2,1208,56,20,2,6,0
2,1208,56,20,2,7,0
2,1208,56,20,2,8,0
2,1208,56,20,2,9,1
2,1211,57,1,1,1,0
2,1211,57,1,1,2,0
2,1211,57,1,1,3,0
2,1211,57,1,1,4,0
2,1211,57,1,1,5,0
2,1211,57,1,1,6,0
2,1211,57,1,1,7,0
2,1211,57,1,1,8,0
2,1211,57,1,1,9,0
2,1211,57,1,1,10,0
2,1211,57,1,1,11,0
2,1211,57,1,1,12,0
2,1211,57,1,1,13,1
2,1212,57,2,1,1,0
2,1212,57,2,1,2,0
2,1212,57,2,1,3,0
2,1212,57,2,1,4,0
2,1212,57,2,1,5,0
2,1212,57,2,1,6,0
2,1212,57,2,1,7,0
2,1212,57,2,1,8,0
2,1212,57,2,1,9,1
2,1213,57,3,1,1,0
2,1213,57,3,1,2,0
2,1213,57,3,1,3,0
2,1213,57,3,1,4,0
2,1213,57,3,1,5,0
2,1213,57,3,1,6,0
2,1213,57,3,1,7,0
2,1213,57,3,1,8,0
2,1213,57,3,1,9,0
2,1213,57,3,1,10,0
2,1213,57,3,1,11,1
2,1214,57,4,1,1,0
2,1214,57,4,1,2,0
2,1214,57,4,1,3,0
2,1214,57,4,1,4,0
2,1214,57,4,1,5,0
2,1214,57,4,1,6,0
2,1214,57,4,1,7,0
2,1214,57,4,1,8,0
2,1214,57,4,1,9,0
2,1214,57,4,1,10,1
2,1215,57,5,1,1,0
2,1215,57,5,1,2,0
2,1215,57,5,1,3,0
2,1215,57,5,1,4,0
2,1215,57,5,1,5,0
2,1215,57,5,1,6,0
2,1215,57,5,1,7,0
2,1215,57,5,1,8,0
2,1215,57,5,1,9,1
2,1216,57,6,1,1,0
2,1216,57,6,1,2,0
2,1216,57,6,1,3,0
2,1216,57,6,1,4,0
2,1216,57,6,1,5,0
2,1216,57,6,1,6,0
2,1216,57,6,1,7,0
2,1216,57,6,1,8,0
2,1216,57,6,1,9,0
2,1216,57,6,1,10,0
2,1216,57,6,1,11,0
2,1216,57,6,1,12,0
2,1216,57,6,1,13,0
2,1216,57,6,1,14,1
2,1217,57,7,1,1,0
2,1217,57,7,1,2,0
2,1217,57,7,1,3,0
2,1217,57,7,1,4,0
2,1217,57,7,1,5,0
2,1217,57,7,1,6,0
2,1217,57,7,1,7,0
2,1217,57,7,1,8,0
2,1217,57,7,1,9,0
2,1217,57,7,1,10,1
2,1218,57,8,1,1,0
2,1218,57,8,1,2,0
2,1218,57,8,1,3,0
2,1218,57,8,1,4,0
2,1218,57,8,1,5,0
2,1218,57,8,1,6,0
2,1218,57,8,1,7,0
2,1218,57,8,1,8,0
2,1218,57,8,1,9,0
2,1218,57,8,1,10,0
2,1218,57,8,1,11,1
2,1219,57,9,1,1,0
2,1219,57,9,1,2,0
2,1219,57,9,1,3,0
2,1219,57,9,1,4,0
2,1219,57,9,1,5,0
2,1219,57,9,1,6,0
2,1219,57,9,1,7,0
2,1219,57,9,1,8,1
2,1220,57,10,1,1,0
2,1220,57,10,1,2,0
2,1220,57,10,1,3,0
2,1220,57,10,1,4,0
2,1220,57,10,1,5,0
2,1220,57,10,1,6,0
2,1220,57,10,1,7,0
2,1220,57,10,1,8,1
2,1221,57,11,1,1,0
2,1221,57,11,1,2,0
2,1221,57,11,1,3,0
2,1221,57,11,1,4,0
2,1221,57,11,1,5,0
2,1221,57,11,1,6,0
2,1221,57,11,1,7,0
2,1221,57,11,1,8,0
2,1221,57,11,1,9,1
2,1222,57,12,1,1,0
2,1222,57,12,1,2,0
2,1222,57,12,1,3,0
2,1222,57,12,1,4,0
2,1222,57,12,1,5,0
2,1222,57,12,1,6,0
2,1222,57,12,1,7,0
2,1222,57,12,1,8,0
2,1222,57,12,1,9,0
2,1222,57,12,1,10,0
2,1222,57,12,1,11,1
2,1223,57,13,1,1,0
2,1223,57,13,1,2,0
2,1223,57,13,1,3,0
2,1223,57,13,1,4,0
2,1223,57,13,1,5,0
2,1223,57,13,1,6,0
2,1223,57,13,1,7,0
2,1223,57,13,1,8,0
2,1223,57,13,1,9,1
2,1224,57,14,1,1,0
2,1224,57,14,1,2,0
2,1224,57,14,1,3,0
2,1224,57,14,1,4,0
2,1224,57,14,1,5,0
2,1224,57,14,1,6,0
2,1224,57,14,1,7,0
2,1224,57,14,1,8,0
2,1224,57,14,1,9,1
2,1225,57,15,1,1,0
2,1225,57,15,1,2,0
2,1225,57,15,1,3,0
2,1225,57,15,1,4,0
2,1225,57,15,1,5,0
2,1225,57,15,1,6,0
2,1225,57,15,1,7,0
2,1225,57,15,1,8,0
2,1225,57,15,1,9,0
2,1225,57,15,1,10,0
2,1225,57,15,1,11,1
2,1226,57,16,1,1,0
2,1226,57,16,1,2,0
2,1226,57,16,1,3,0
2,1226,57,16,1,4,0
2,1226,57,16,1,5,0
2,1226,57,16,1,6,0
2,1226,57,16,1,7,0
2,1226,57,16,1,8,0
2,1226,57,16,1,9,0
2,1226,57,16,1,10,1
2,1227,57,17,1,1,0
2,1227,57,17,1,2,0
2,1227,57,17,1,3,0
2,1227,57,17,1,4,0
2,1227,57,17,1,5,0
2,1227,57,17,1,6,0
2,1227,57,17,1,7,0
2,1227,57,17,1,8,0
2,1227,57,17,1,9,0
2,1227,57,17,1,10,1
2,1228,57,18,1,1,0
2,1228,57,18,1,2,0
2,1228,57,18,1,3,0
2,1228,57,18,1,4,0
2,1228,57,18,1,5,0
2,1228,57,18,1,6,0
2,1228,57,18,1,7,0
2,1228,57,18,1,8,0
2,1228,57,18,1,9,0
2,1228,57,18,1,10,1
2,1229,57,19,1,1,0
2,1229,57,19,1,2,0
2,1229,57,19,1,3,0
2,1229,57,19,1,4,0
2,1229,57,19,1,5,0
2,1229,57,19,1,6,0
2,1229,57,19,1,7,0
2,1229,57,19,1,8,0
2,1229,57,19,1,9,0
2,1229,57,19,1,10,1
2,1230,57,20,1,1,0
2,1230,57,20,1,2,0
2,1230,57,20,1,3,0
2,1230,57,20,1,4,0
2,1230,57,20,1,5,0
2,1230,57,20,1,6,0
2,1230,57,20,1,7,0
2,1230,57,20,1,8,0
2,1230,57,20,1,9,1
2,1231,57,21,1,1,0
2,1231,57,21,1,2,0
2,1231,57,21,1,3,0
2,1231,57,21,1,4,0
2,1231,57,21,1,5,0
2,1231,57,21,1,6,0
2,1231,57,21,1,7,0
2,1231,57,21,1,8,0
2,1231,57,21,1,9,1
2,1232,57,22,1,1,0
2,1232,57,22,1,2,0
2,1232,57,22,1,3,0
2,1232,57,22,1,4,0
2,1232,57,22,1,5,0
2,1232,57,22,1,6,0
2,1232,57,22,1,7,0
2,1232,57,22,1,8,0
2,1232,57,22,1,9,0
2,1232,57,22,1,10,1
2,1241,58,9,3,1,0
2,1241,58,9,3,2,0
2,1241,58,9,3,3,0
2,1241,58,9,3,4,0
2,1241,58,9,3,5,0
2,1241,58,9,3,6,0
2,1241,58,9,3,7,0
2,1241,58,9,3,8,0
2,1241,58,9,3,9,0
2,1241,58,9,3,10,1
2,1242,58,10,2,1,0
2,1242,58,10,2,2,0
2,1242,58,10,2,3,0
2,1242,58,10,2,4,0
2,1242,58,10,2,5,0
2,1242,58,10,2,6,0
2,1242,58,10,2,7,0
2,1242,58,10,2,8,0
2,1242,58,10,2,9,1
2,1247,58,15,2,1,0
2,1247,58,15,2,2,0
2,1247,58,15,2,3,0
2,1247,58,15,2,4,0
2,1247,58,15,2,5,0
2,1247,58,15,2,6,0
2,1247,58,15,2,7,0
2,1247,58,15,2,8,0
2,1247,58,15,2,9,0
2,1247,58,15,2,10,1
2,1252,58,20,3,1,0
2,1252,58,20,3,2,0
2,1252,58,20,3,3,0
2,1252,58,20,3,4,0
2,1252,58,20,3,5,0
2,1252,58,20,3,6,0
2,1252,58,20,3,7,0
2,1252,58,20,3,8,0
2,1252,58,20,3,9,0
2,1252,58,20,3,10,1
2,1266,59,12,3,1,0
2,1266,59,12,3,2,0
2,1266,59,12,3,3,0
2,1266,59,12,3,4,0
2,1266,59,12,3,5,0
2,1266,59,12,3,6,0
2,1266,59,12,3,7,0
2,1266,59,12,3,8,0
2,1266,59,12,3,9,0
2,1266,59,12,3,10,0
2,1266,59,12,3,11,1
2,1267,59,13,2,1,0
2,1267,59,13,2,2,0
2,1267,59,13,2,3,0
2,1267,59,13,2,4,0
2,1267,59,13,2,5,0
2,1267,59,13,2,6,0
2,1267,59,13,2,7,0
2,1267,59,13,2,8,0
2,1267,59,13,2,9,0
2,1267,59,13,2,10,1
2,1268,59,14,2,1,0
2,1268,59,14,2,2,0
2,1268,59,14,2,3,0
2,1268,59,14,2,4,0
2,1268,59,14,2,5,0
2,1268,59,14,2,6,0
2,1268,59,14,2,7,0
2,1268,59,14,2,8,0
2,1268,59,14,2,9,0
2,1268,59,14,2,10,0
2,1268,59,14,2,11,1
2,1269,59,15,3,1,0
2,1269,59,15,3,2,0
2,1269,59,15,3,3,0
2,1269,59,15,3,4,0
2,1269,59,15,3,5,0
2,1269,59,15,3,6,0
2,1269,59,15,3,7,0
2,1269,59,15,3,8,0
2,1269,59,15,3,9,0
2,1269,59,15,3,10,0
2,1269,59,15,3,11,0
2,1269,59,15,3,12,0
2,1269,59,15,3,13,0
2,1269,59,15,3,14,1
2,1277,60,1,3,1,0
2,1277,60,1,3,2,0
2,1277,60,1,3,3,0
2,1277,60,1,3,4,0
2,1277,60,1,3,5,0
2,1277,60,1,3,6,0
2,1277,60,1,3,7,0
2,1277,60,1,3,8,0
2,1277,60,1,3,9,0
2,1277,60,1,3,10,0
2,1277,60,1,3,11,1
2,1279,60,3,3,1,0
2,1279,60,3,3,2,0
2,1279,60,3,3,3,0
2,1279,60,3,3,4,0
2,1279,60,3,3,5,0
2,1279,60,3,3,6,0
2,1279,60,3,3,7,0
2,1279,60,3,3,8,0
2,1279,60,3,3,9,0
2,1279,60,3,3,10,1
2,1285,60,9,2,1,0
2,1285,60,9,2,2,0
2,1285,60,9,2,3,0
2,1285,60,9,2,4,0
2,1285,60,9,2,5,0
2,1285,60,9,2,6,0
2,1285,60,9,2,7,0
2,1285,60,9,2,8,0
2,1285,60,9,2,9,0
2,1285,60,9,2,10,0
2,1285,60,9,2,11,1
2,1286,60,10,2,1,0
2,1286,60,10,2,2,0
2,1286,60,10,2,3,0
2,1286,60,10,2,4,0
2,1286,60,10,2,5,0
2,1286,60,10,2,6,0
2,1286,60,10,2,7,0
2,1286,60,10,2,8,1
2,1300,61,2,2,1,0
2,1300,61,2,2,2,0
2,1300,61,2,2,3,0
2,1300,61,2,2,4,0
2,1300,61,2,2,5,0
2,1300,61,2,2,6,0
2,1300,61,2,2,7,1
2,1306,61,8,3,1,0
2,1306,61,8,3,2,0
2,1306,61,8,3,3,0
2,1306,61,8,3,4,0
2,1306,61,8,3,5,0
2,1306,61,8,3,6,0
2,1306,61,8,3,7,0
2,1306,61,8,3,8,0
2,1306,61,8,3,9,1
2,1318,61,20,3,1,0
2,1318,61,20,3,2,0
2,1318,61,20,3,3,0
2,1318,61,20,3,4,0
2,1318,61,20,3,5,0
2,1318,61,20,3,6,0
2,1318,61,20,3,7,0
2,1318,61,20,3,8,0
2,1318,61,20,3,9,0
2,1318,61,20,3,10,1
2,1320,61,22,2,1,0
2,1320,61,22,2,2,0
2,1320,61,22,2,3,0
2,1320,61,22,2,4,0
2,1320,61,22,2,5,0
2,1320,61,22,2,6,0
2,1320,61,22,2,7,1
2,1332,62,12,2,1,0
2,1332,62,12,2,2,0
2,1332,62,12,2,3,0
2,1332,62,12,2,4,0
2,1332,62,12,2,5,0
2,1332,62,12,2,6,0
2,1332,62,12,2,7,0
2,1332,62,12,2,8,0
2,1332,62,12,2,9,1
2,1336,62,16,2,1,0
2,1336,62,16,2,2,0
2,1336,62,16,2,3,0
2,1336,62,16,2,4,0
2,1336,62,16,2,5,0
2,1336,62,16,2,6,0
2,1336,62,16,2,7,0
2,1336,62,16,2,8,0
2,1336,62,16,2,9,0
2,1336,62,16,2,10,1
2,1341,62,21,3,1,0
2,1341,62,21,3,2,0
2,1341,62,21,3,3,0
2,1341,62,21,3,4,0
2,1341,62,21,3,5,1
2,1342,62,22,3,1,0
2,1342,62,22,3,2,0
2,1342,62,22,3,3,0
2,1342,62,22,3,4,0
2,1342,62,22,3,5,0
2,1342,62,22,3,6,0
2,1342,62,22,3,7,0
2,1342,62,22,3,8,0
2,1342,62,22,3,9,0
2,1342,62,22,3,10,0
2,1342,62,22,3,11,0
2,1342,62,22,3,12,0
2,1342,62,22,3,13,1
2,1344,63,2,2,1,0
2,1344,63,2,2,2,0
2,1344,63,2,2,3,0
2,1344,63,2,2,4,0
2,1344,63,2,2,5,0
2,1344,63,2,2,6,0
2,1344,63,2,2,7,0
2,1344,63,2,2,8,0
2,1344,63,2,2,9,0
2,1344,63,2,2,10,1
2,1350,63,8,2,1,0
2,1350,63,8,2,2,0
2,1350,63,8,2,3,0
2,1350,63,8,2,4,0
2,1350,63,8,2,5,0
2,1350,63,8,2,6,0
2,1350,63,8,2,7,0
2,1350,63,8,2,8,0
2,1350,63,8,2,9,0
2,1350,63,8,2,10,1
2,1353,63,11,3,1,0
2,1353,63,11,3,2,0
2,1353,63,11,3,3,0
2,1353,63,11,3,4,0
2,1353,63,11,3,5,0
2,1353,63,11,3,6,1
2,1360,63,18,3,1,0
2,1360,63,18,3,2,0
2,1360,63,18,3,3,0
2,1360,63,18,3,4,0
2,1360,63,18,3,5,0
2,1360,63,18,3,6,0
2,1360,63,18,3,7,0
2,1360,63,18,3,8,0
2,1360,63,18,3,9,0
2,1360,63,18,3,10,0
2,1360,63,18,3,11,1
2,1365,64,1,1,1,0
2,1365,64,1,1,2,0
2,1365,64,1,1,3,0
2,1365,64,1,1,4,0
2,1365,64,1,1,5,0
2,1365,64,1,1,6,0
2,1365,64,1,1,7,0
2,1365,64,1,1,8,0
2,1365,64,1,1,9,0
2,1365,64,1,1,10,0
2,1365,64,1,1,11,0
2,1365,64,1,1,12,0
2,1365,64,1,1,13,0
2,1365,64,1,1,14,0
2,1365,64,1,1,15,1
2,1366,64,2,1,1,0
2,1366,64,2,1,2,0
2,1366,64,2,1,3,0
2,1366,64,2,1,4,0
2,1366,64,2,1,5,0
2,1366,64,2,1,6,0
2,1366,64,2,1,7,0
2,1366,64,2,1,8,0
2,1366,64,2,1,9,0
2,1366,64,2,1,10,1
2,1367,64,3,1,1,0
2,1367,64,3,1,2,0
2,1367,64,3,1,3,0
2,1367,64,3,1,4,0
2,1367,64,3,1,5,0
2,1367,64,3,1,6,0
2,1367,64,3,1,7,0
2,1367,64,3,1,8,0
2,1367,64,3,1,9,0
2,1367,64,3,1,10,1
2,1368,64,4,1,1,0
2,1368,64,4,1,2,0
2,1368,64,4,1,3,0
2,1368,64,4,1,4,0
2,1368,64,4,1,5,0
2,1368,64,4,1,6,0
2,1368,64,4,1,7,0
2,1368,64,4,1,8,0
2,1368,64,4,1,9,1
2,1369,64,5,1,1,0
2,1369,64,5,1,2,0
2,1369,64,5,1,3,0
2,1369,64,5,1,4,0
2,1369,64,5,1,5,0
2,1369,64,5,1,6,0
2,1369,64,5,1,7,0
2,1369,64,5,1,8,0
2,1369,64,5,1,9,1
2,1370,64,6,1,1,0
2,1370,64,6,1,2,0
2,1370,64,6,1,3,0
2,1370,64,6,1,4,0
2,1370,64,6,1,5,0
