pid,trial,condition,period,event
1,2194,1,11,0
1,2194,1,12,1
1,2195,1,1,0
1,2195,1,2,0
1,2195,1,3,0
1,2195,1,4,0
1,2195,1,5,0
1,2195,1,6,0
1,2195,1,7,0
1,2195,1,8,0
1,2195,1,9,1
1,2196,1,1,0
1,2196,1,2,0
1,2196,1,3,0
1,2196,1,4,0
1,2196,1,5,0
1,2196,1,6,0
1,2196,1,7,0
1,2196,1,8,0
1,2196,1,9,0
1,2196,1,10,0
1,2196,1,11,1
1,2197,1,1,0
1,2197,1,2,0
1,2197,1,3,0
1,2197,1,4,0
1,2197,1,5,0
1,2197,1,6,0
1,2197,1,7,0
1,2197,1,8,1
1,2198,1,1,0
1,2198,1,2,0
1,2198,1,3,0
1,2198,1,4,0
1,2198,1,5,0
1,2198,1,6,0
1,2198,1,7,0
1,2198,1,8,0
1,2198,1,9,1
1,2199,1,1,0
1,2199,1,2,0
1,2199,1,3,0
1,2199,1,4,0
1,2199,1,5,0
1,2199,1,6,0
1,2199,1,7,0
1,2199,1,8,0
1,2199,1,9,0
1,2199,1,10,1
1,2200,1,1,0
1,2200,1,2,0
1,2200,1,3,0
1,2200,1,4,0
1,2200,1,5,0
1,2200,1,6,0
1,2200,1,7,0
1,2200,1,8,0
1,2200,1,9,1
1,2201,1,1,0
1,2201,1,2,0
1,2201,1,3,0
1,2201,1,4,0
1,2201,1,5,0
1,2201,1,6,0
1,2201,1,7,0
1,2201,1,8,1
1,2202,1,1,0
1,2202,1,2,0
1,2202,1,3,0
1,2202,1,4,0
1,2202,1,5,0
1,2202,1,6,0
1,2202,1,7,0
1,2202,1,8,0
1,2202,1,9,0
1,2202,1,10,0
1,2202,1,11,1
1,2203,1,1,0
1,2203,1,2,0
1,2203,1,3,0
1,2203,1,4,0
1,2203,1,5,0
1,2203,1,6,0
1,2203,1,7,1
1,2204,1,1,0
1,2204,1,2,0
1,2204,1,3,0
1,2204,1,4,0
1,2204,1,5,0
1,2204,1,6,0
1,2204,1,7,0
1,2204,1,8,0
1,2204,1,9,0
1,2204,1,10,1
1,2205,1,1,0
1,2205,1,2,0
1,2205,1,3,0
1,2205,1,4,0
1,2205,1,5,0
1,2205,1,6,0
1,2205,1,7,0
1,2205,1,8,0
1,2205,1,9,0
1,2205,1,10,1
1,2206,3,1,0
1,2206,3,2,0
1,2206,3,3,0
1,2206,3,4,0
1,2206,3,5,0
1,2206,3,6,0
1,2206,3,7,0
1,2206,3,8,0
1,2206,3,9,0
1,2206,3,10,0
1,2206,3,11,1
1,2207,3,1,0
1,2207,3,2,0
1,2207,3,3,0
1,2207,3,4,0
1,2207,3,5,0
1,2207,3,6,1
1,2208,2,1,0
1,2208,2,2,0
1,2208,2,3,0
1,2208,2,4,0
1,2208,2,5,0
1,2208,2,6,0
1,2208,2,7,1
1,2209,2,1,0
1,2209,2,2,0
1,2209,2,3,0
1,2209,2,4,0
1,2209,2,5,0
1,2209,2,6,0
1,2209,2,7,1
1,2210,3,1,0
1,2210,3,2,0
1,2210,3,3,0
1,2210,3,4,0
1,2210,3,5,0
1,2210,3,6,1
1,2211,2,1,0
1,2211,2,2,0
1,2211,2,3,0
1,2211,2,4,0
1,2211,2,5,0
1,2211,2,6,1
1,2212,3,1,0
1,2212,3,2,0
1,2212,3,3,0
1,2212,3,4,0
1,2212,3,5,0
1,2212,3,6,0
1,2212,3,7,1
1,2213,2,1,0
1,2213,2,2,0
1,2213,2,3,0
1,2213,2,4,0
1,2213,2,5,0
1,2213,2,6,1
1,2214,3,1,0
1,2214,3,2,0
1,2214,3,3,0
1,2214,3,4,0
1,2214,3,5,0
1,2214,3,6,1
1,2215,2,1,0
1,2215,2,2,0
1,2215,2,3,0
1,2215,2,4,0
1,2215,2,5,0
1,2215,2,6,0
1,2215,2,7,0
1,2215,2,8,0
1,2215,2,9,0
1,2215,2,10,0
1,2215,2,11,1
1,2216,2,1,0
1,2216,2,2,0
1,2216,2,3,0
1,2216,2,4,0
1,2216,2,5,0
1,2216,2,6,0
1,2216,2,7,0
1,2216,2,8,0
1,2216,2,9,1
1,2217,3,1,0
1,2217,3,2,0
1,2217,3,3,0
1,2217,3,4,0
1,2217,3,5,0
1,2217,3,6,1
1,2218,3,1,0
1,2218,3,2,0
1,2218,3,3,0
1,2218,3,4,0
1,2218,3,5,0
1,2218,3,6,0
1,2218,3,7,0
1,2218,3,8,1
1,2219,2,1,0
1,2219,2,2,0
1,2219,2,3,0
1,2219,2,4,0
1,2219,2,5,0
1,2219,2,6,0
1,2219,2,7,1
1,2220,3,1,0
1,2220,3,2,0
1,2220,3,3,0
1,2220,3,4,0
1,2220,3,5,0
1,2220,3,6,0
1,2220,3,7,0
1,2220,3,8,0
1,2220,3,9,0
1,2220,3,10,0
1,2220,3,11,0
1,2220,3,12,0
1,2220,3,13,1
1,2221,2,1,0
1,2221,2,2,0
1,2221,2,3,0
1,2221,2,4,0
1,2221,2,5,0
1,2221,2,6,0
1,2221,2,7,0
1,2221,2,8,0
1,2221,2,9,1
1,2222,3,1,0
1,2222,3,2,0
1,2222,3,3,0
1,2222,3,4,0
1,2222,3,5,0
1,2222,3,6,1
1,2223,2,1,0
1,2223,2,2,0
1,2223,2,3,0
1,2223,2,4,0
1,2223,2,5,0
1,2223,2,6,1
1,2224,3,1,0
1,2224,3,2,0
1,2224,3,3,0
1,2224,3,4,0
1,2224,3,5,0
1,2224,3,6,1
1,2225,2,1,0
1,2225,2,2,0
1,2225,2,3,0
1,2225,2,4,0
1,2225,2,5,0
1,2225,2,6,0
1,2225,2,7,0
1,2225,2,8,0
1,2225,2,9,0
1,2225,2,10,0
1,2225,2,11,0
1,2225,2,12,0
1,2225,2,13,0
1,2225,2,14,0
1,2225,2,15,0
1,2226,3,1,0
1,2226,3,2,0
1,2226,3,3,0
1,2226,3,4,0
1,2226,3,5,0
1,2226,3,6,0
1,2226,3,7,1
1,2227,2,1,0
1,2227,2,2,0
1,2227,2,3,0
1,2227,2,4,0
1,2227,2,5,0
1,2227,2,6,1
1,2228,2,1,0
1,2228,2,2,0
1,2228,2,3,0
1,2228,2,4,0
1,2228,2,5,0
1,2228,2,6,0
1,2228,2,7,1
1,2229,3,1,0
1,2229,3,2,0
1,2229,3,3,0
1,2229,3,4,0
1,2229,3,5,0
1,2229,3,6,0
1,2229,3,7,0
1,2229,3,8,0
1,2229,3,9,0
1,2229,3,10,0
1,2229,3,11,1
1,2230,1,1,0
1,2230,1,2,0
1,2230,1,3,0
1,2230,1,4,0
1,2230,1,5,0
1,2230,1,6,0
1,2230,1,7,0
1,2230,1,8,0
1,2230,1,9,0
1,2230,1,10,0
1,2230,1,11,1
1,2231,1,1,0
1,2231,1,2,0
1,2231,1,3,0
1,2231,1,4,0
1,2231,1,5,0
1,2231,1,6,0
1,2231,1,7,0
1,2231,1,8,0
1,2231,1,9,0
1,2231,1,10,1
1,2232,1,1,0
1,2232,1,2,0
1,2232,1,3,0
1,2232,1,4,0
1,2232,1,5,0
1,2232,1,6,0
1,2232,1,7,0
1,2232,1,8,0
1,2232,1,9,1
1,2233,1,1,0
1,2233,1,2,0
1,2233,1,3,0
1,2233,1,4,0
1,2233,1,5,0
1,2233,1,6,0
1,2233,1,7,0
1,2233,1,8,0
1,2233,1,9,0
1,2233,1,10,1
1,2234,1,1,0
1,2234,1,2,0
1,2234,1,3,0
1,2234,1,4,0
1,2234,1,5,0
1,2234,1,6,0
1,2234,1,7,0
1,2234,1,8,0
1,2234,1,9,0
1,2234,1,10,1
1,2235,1,1,0
1,2235,1,2,0
1,2235,1,3,0
1,2235,1,4,0
1,2235,1,5,0
1,2235,1,6,0
1,2235,1,7,0
1,2235,1,8,0
1,2235,1,9,0
1,2235,1,10,1
1,2236,1,1,0
1,2236,1,2,0
1,2236,1,3,0
1,2236,1,4,0
1,2236,1,5,0
1,2236,1,6,0
1,2236,1,7,0
1,2236,1,8,0
1,2236,1,9,0
1,2236,1,10,1
1,2237,1,1,0
1,2237,1,2,0
1,2237,1,3,0
1,2237,1,4,0
1,2237,1,5,0
1,2237,1,6,0
1,2237,1,7,0
1,2237,1,8,0
1,2237,1,9,1
1,2238,1,1,0
1,2238,1,2,0
1,2238,1,3,0
1,2238,1,4,0
1,2238,1,5,0
1,2238,1,6,0
1,2238,1,7,0
1,2238,1,8,0
1,2238,1,9,0
1,2238,1,10,1
1,2239,1,1,0
1,2239,1,2,0
1,2239,1,3,0
1,2239,1,4,0
1,2239,1,5,0
1,2239,1,6,0
1,2239,1,7,0
1,2239,1,8,0
1,2239,1,9,0
1,2239,1,10,1
1,2240,1,1,0
1,2240,1,2,0
1,2240,1,3,0
1,2240,1,4,0
1,2240,1,5,0
1,2240,1,6,0
1,2240,1,7,0
1,2240,1,8,1
1,2241,1,1,0
1,2241,1,2,0
1,2241,1,3,0
1,2241,1,4,0
1,2241,1,5,0
1,2241,1,6,0
1,2241,1,7,0
1,2241,1,8,0
1,2241,1,9,0
1,2241,1,10,1
1,2242,1,1,0
1,2242,1,2,0
1,2242,1,3,0
1,2242,1,4,0
1,2242,1,5,0
1,2242,1,6,0
1,2242,1,7,0
1,2242,1,8,0
1,2242,1,9,1
1,2243,1,1,0
1,2243,1,2,0
1,2243,1,3,0
1,2243,1,4,0
1,2243,1,5,0
1,2243,1,6,0
1,2243,1,7,0
1,2243,1,8,0
1,2243,1,9,1
1,2244,1,1,0
1,2244,1,2,0
1,2244,1,3,0
1,2244,1,4,0
1,2244,1,5,0
1,2244,1,6,0
1,2244,1,7,0
1,2244,1,8,0
1,2244,1,9,1
1,2245,1,1,0
1,2245,1,2,0
1,2245,1,3,0
1,2245,1,4,0
1,2245,1,5,0
1,2245,1,6,0
1,2245,1,7,0
1,2245,1,8,1
1,2246,1,1,0
1,2246,1,2,0
1,2246,1,3,0
1,2246,1,4,0
1,2246,1,5,0
1,2246,1,6,1
1,2247,1,1,0
1,2247,1,2,0
1,2247,1,3,0
1,2247,1,4,0
1,2247,1,5,0
1,2247,1,6,0
1,2247,1,7,0
1,2247,1,8,1
1,2248,1,1,0
1,2248,1,2,0
1,2248,1,3,0
1,2248,1,4,0
1,2248,1,5,0
1,2248,1,6,0
1,2248,1,7,0
1,2248,1,8,0
1,2248,1,9,0
1,2248,1,10,1
1,2249,1,1,0
1,2249,1,2,0
1,2249,1,3,0
1,2249,1,4,0
1,2249,1,5,0
1,2249,1,6,0
1,2249,1,7,0
1,2249,1,8,0
1,2249,1,9,0
1,2249,1,10,0
1,2249,1,11,1
1,2250,1,1,0
1,2250,1,2,0
1,2250,1,3,0
1,2250,1,4,0
1,2250,1,5,0
1,2250,1,6,0
1,2250,1,7,0
1,2250,1,8,0
1,2250,1,9,0
1,2250,1,10,0
1,2250,1,11,0
1,2250,1,12,0
1,2250,1,13,1
1,2251,1,1,0
1,2251,1,2,0
1,2251,1,3,0
1,2251,1,4,0
1,2251,1,5,0
1,2251,1,6,0
1,2251,1,7,0
1,2251,1,8,0
1,2251,1,9,1
1,2252,3,1,0
1,2252,3,2,0
1,2252,3,3,0
1,2252,3,4,0
1,2252,3,5,0
1,2252,3,6,0
1,2252,3,7,0
1,2252,3,8,0
1,2252,3,9,1
1,2253,2,1,0
1,2253,2,2,0
1,2253,2,3,0
1,2253,2,4,0
1,2253,2,5,0
1,2253,2,6,0
1,2253,2,7,1
1,2254,2,1,0
1,2254,2,2,0
1,2254,2,3,0
1,2254,2,4,0
1,2254,2,5,1
1,2255,3,1,0
1,2255,3,2,0
1,2255,3,3,0
1,2255,3,4,0
1,2255,3,5,0
1,2255,3,6,1
1,2256,2,1,0
1,2256,2,2,0
1,2256,2,3,0
1,2256,2,4,0
1,2256,2,5,1
1,2257,2,1,0
1,2257,2,2,0
1,2257,2,3,0
1,2257,2,4,0
1,2257,2,5,1
1,2258,3,1,0
1,2258,3,2,0
1,2258,3,3,0
1,2258,3,4,0
1,2258,3,5,0
1,2258,3,6,0
1,2258,3,7,0
1,2258,3,8,0
1,2258,3,9,0
1,2258,3,10,0
1,2258,3,11,0
1,2258,3,12,0
1,2258,3,13,0
1,2258,3,14,1
1,2259,3,1,0
1,2259,3,2,0
1,2259,3,3,0
1,2259,3,4,0
1,2259,3,5,0
1,2259,3,6,0
1,2259,3,7,1
1,2260,2,1,0
1,2260,2,2,0
1,2260,2,3,0
1,2260,2,4,0
1,2260,2,5,0
1,2260,2,6,0
1,2260,2,7,1
1,2261,2,1,0
1,2261,2,2,0
1,2261,2,3,0
1,2261,2,4,0
1,2261,2,5,0
1,2261,2,6,0
1,2261,2,7,0
1,2261,2,8,0
1,2261,2,9,0
1,2261,2,10,1
1,2262,3,1,0
1,2262,3,2,0
1,2262,3,3,0
1,2262,3,4,0
1,2262,3,5,0
1,2262,3,6,0
1,2262,3,7,1
1,2263,3,1,0
1,2263,3,2,0
1,2263,3,3,0
1,2263,3,4,0
1,2263,3,5,0
1,2263,3,6,0
1,2263,3,7,1
1,2264,2,1,0
1,2264,2,2,0
1,2264,2,3,0
1,2264,2,4,0
1,2264,2,5,0
1,2264,2,6,0
1,2264,2,7,0
1,2264,2,8,0
1,2264,2,9,1
1,2265,3,1,0
1,2265,3,2,0
1,2265,3,3,0
1,2265,3,4,0
1,2265,3,5,0
1,2265,3,6,0
1,2265,3,7,0
1,2265,3,8,0
1,2265,3,9,0
1,2265,3,10,0
1,2265,3,11,1
1,2266,2,1,0
1,2266,2,2,0
1,2266,2,3,0
1,2266,2,4,0
1,2266,2,5,0
1,2266,2,6,0
1,2266,2,7,0
1,2266,2,8,1
1,2267,3,1,0
1,2267,3,2,0
1,2267,3,3,0
1,2267,3,4,0
1,2267,3,5,0
1,2267,3,6,0
1,2267,3,7,0
1,2267,3,8,0
1,2267,3,9,1
1,2268,2,1,0
1,2268,2,2,0
1,2268,2,3,0
1,2268,2,4,0
1,2268,2,5,1
1,2269,3,1,0
1,2269,3,2,0
1,2269,3,3,0
1,2269,3,4,0
1,2269,3,5,0
1,2269,3,6,0
1,2269,3,7,0
1,2269,3,8,1
1,2270,3,1,0
1,2270,3,2,0
1,2270,3,3,0
1,2270,3,4,0
1,2270,3,5,0
1,2270,3,6,0
1,2270,3,7,1
1,2271,2,1,0
1,2271,2,2,0
1,2271,2,3,0
1,2271,2,4,0
1,2271,2,5,0
1,2271,2,6,0
1,2271,2,7,0
1,2271,2,8,1
1,2272,2,1,0
1,2272,2,2,0
1,2272,2,3,0
1,2272,2,4,0
1,2272,2,5,0
1,2272,2,6,0
1,2272,2,7,1
1,2273,2,1,0
1,2273,2,2,0
1,2273,2,3,0
1,2273,2,4,0
1,2273,2,5,0
1,2273,2,6,0
1,2273,2,7,0
1,2273,2,8,1
1,2274,3,1,0
1,2274,3,2,0
1,2274,3,3,0
1,2274,3,4,0
1,2274,3,5,0
1,2274,3,6,1
1,2275,3,1,0
1,2275,3,2,0
1,2275,3,3,0
1,2275,3,4,0
1,2275,3,5,0
1,2275,3,6,0
1,2275,3,7,0
1,2275,3,8,0
1,2275,3,9,0
1,2275,3,10,0
1,2275,3,11,1
1,2276,1,1,0
1,2276,1,2,0
1,2276,1,3,0
1,2276,1,4,0
1,2276,1,5,0
1,2276,1,6,0
1,2276,1,7,0
1,2276,1,8,0
1,2276,1,9,0
1,2276,1,10,0
1,2276,1,11,1
1,2277,1,1,0
1,2277,1,2,0
1,2277,1,3,0
1,2277,1,4,0
1,2277,1,5,0
1,2277,1,6,0
1,2277,1,7,0
1,2277,1,8,0
1,2277,1,9,0
1,2277,1,10,0
1,2277,1,11,0
1,2277,1,12,0
1,2277,1,13,0
1,2277,1,14,0
1,2277,1,15,0
1,2278,1,1,0
1,2278,1,2,0
1,2278,1,3,0
1,2278,1,4,0
1,2278,1,5,0
1,2278,1,6,0
1,2278,1,7,0
1,2278,1,8,0
1,2278,1,9,0
1,2278,1,10,0
1,2278,1,11,1
1,2279,1,1,0
1,2279,1,2,0
1,2279,1,3,0
1,2279,1,4,0
1,2279,1,5,0
1,2279,1,6,0
1,2279,1,7,0
1,2279,1,8,0
1,2279,1,9,0
1,2279,1,10,0
1,2279,1,11,1
1,2280,1,1,0
1,2280,1,2,0
1,2280,1,3,0
1,2280,1,4,0
1,2280,1,5,0
1,2280,1,6,0
1,2280,1,7,0
1,2280,1,8,0
1,2280,1,9,1
1,2281,1,1,0
1,2281,1,2,0
1,2281,1,3,0
1,2281,1,4,0
1,2281,1,5,0
1,2281,1,6,0
1,2281,1,7,0
1,2281,1,8,0
1,2281,1,9,1
1,2282,1,1,0
1,2282,1,2,0
1,2282,1,3,0
1,2282,1,4,0
1,2282,1,5,0
1,2282,1,6,0
1,2282,1,7,0
1,2282,1,8,1
1,2283,1,1,0
1,2283,1,2,0
1,2283,1,3,0
1,2283,1,4,0
1,2283,1,5,0
1,2283,1,6,0
1,2283,1,7,0
1,2283,1,8,0
1,2283,1,9,0
1,2283,1,10,0
1,2283,1,11,0
1,2283,1,12,0
1,2283,1,13,1
1,2284,1,1,0
1,2284,1,2,0
1,2284,1,3,0
1,2284,1,4,0
1,2284,1,5,0
1,2284,1,6,0
1,2284,1,7,0
1,2284,1,8,0
1,2284,1,9,0
1,2284,1,10,0
1,2284,1,11,0
1,2284,1,12,1
1,2285,1,1,0
1,2285,1,2,0
1,2285,1,3,0
1,2285,1,4,0
1,2285,1,5,0
1,2285,1,6,0
1,2285,1,7,0
1,2285,1,8,1
1,2286,1,1,0
1,2286,1,2,0
1,2286,1,3,0
1,2286,1,4,0
1,2286,1,5,0
1,2286,1,6,0
1,2286,1,7,0
1,2286,1,8,0
1,2286,1,9,0
1,2286,1,10,1
1,2287,1,1,0
1,2287,1,2,0
1,2287,1,3,0
1,2287,1,4,0
1,2287,1,5,0
1,2287,1,6,0
1,2287,1,7,0
1,2287,1,8,0
1,2287,1,9,0
1,2287,1,10,1
1,2288,1,1,0
1,2288,1,2,0
1,2288,1,3,0
1,2288,1,4,0
1,2288,1,5,0
1,2288,1,6,0
1,2288,1,7,0
1,2288,1,8,0
1,2288,1,9,0
1,2288,1,10,1
1,2289,1,1,0
1,2289,1,2,0
1,2289,1,3,0
1,2289,1,4,0
1,2289,1,5,0
1,2289,1,6,0
1,2289,1,7,0
1,2289,1,8,0
1,2289,1,9,0
1,2289,1,10,0
1,2289,1,11,1
1,2290,1,1,0
1,2290,1,2,0
1,2290,1,3,0
1,2290,1,4,0
1,2290,1,5,0
1,2290,1,6,0
1,2290,1,7,0
1,2290,1,8,0
1,2290,1,9,0
1,2290,1,10,1
1,2291,1,1,0
1,2291,1,2,0
1,2291,1,3,0
1,2291,1,4,0
1,2291,1,5,0
1,2291,1,6,0
1,2291,1,7,0
1,2291,1,8,0
1,2291,1,9,0
1,2291,1,10,0
1,2291,1,11,1
1,2292,1,1,0
1,2292,1,2,0
1,2292,1,3,0
1,2292,1,4,0
1,2292,1,5,0
1,2292,1,6,0
1,2292,1,7,0
1,2292,1,8,0
1,2292,1,9,0
1,2292,1,10,0
1,2292,1,11,0
1,2292,1,12,1
1,2293,1,1,0
1,2293,1,2,0
1,2293,1,3,0
1,2293,1,4,0
1,2293,1,5,0
1,2293,1,6,0
1,2293,1,7,0
1,2293,1,8,0
1,2293,1,9,1
1,2294,1,1,0
1,2294,1,2,0
1,2294,1,3,0
1,2294,1,4,0
1,2294,1,5,0
1,2294,1,6,0
1,2294,1,7,0
1,2294,1,8,0
1,2294,1,9,1
1,2295,1,1,0
1,2295,1,2,0
1,2295,1,3,0
1,2295,1,4,0
1,2295,1,5,0
1,2295,1,6,0
1,2295,1,7,0
1,2295,1,8,0
1,2295,1,9,0
1,2295,1,10,0
1,2295,1,11,1
1,2296,1,1,0
1,2296,1,2,0
1,2296,1,3,0
1,2296,1,4,0
1,2296,1,5,0
1,2296,1,6,0
1,2296,1,7,0
1,2296,1,8,0
1,2296,1,9,0
1,2296,1,10,0
1,2296,1,11,1
1,2297,1,1,0
1,2297,1,2,0
1,2297,1,3,0
1,2297,1,4,0
1,2297,1,5,0
1,2297,1,6,0
1,2297,1,7,0
1,2297,1,8,0
1,2297,1,9,0
1,2297,1,10,1
1,2298,2,1,0
1,2298,2,2,0
1,2298,2,3,0
1,2298,2,4,0
1,2298,2,5,0
1,2298,2,6,0
1,2298,2,7,0
1,2298,2,8,0
1,2298,2,9,0
1,2298,2,10,0
1,2298,2,11,1
1,2299,3,1,0
1,2299,3,2,0
1,2299,3,3,0
1,2299,3,4,0
1,2299,3,5,0
1,2299,3,6,0
1,2299,3,7,0
1,2299,3,8,0
1,2299,3,9,0
1,2299,3,10,0
1,2299,3,11,1
1,2300,2,1,0
1,2300,2,2,0
1,2300,2,3,0
1,2300,2,4,0
1,2300,2,5,0
1,2300,2,6,0
1,2300,2,7,0
1,2300,2,8,0
1,2300,2,9,0
1,2300,2,10,0
1,2300,2,11,0
1,2300,2,12,0
1,2300,2,13,0
1,2300,2,14,0
1,2300,2,15,0
1,2301,3,1,0
1,2301,3,2,0
1,2301,3,3,0
1,2301,3,4,0
1,2301,3,5,0
1,2301,3,6,0
1,2301,3,7,0
1,2301,3,8,0
1,2301,3,9,0
1,2301,3,10,0
1,2301,3,11,0
1,2301,3,12,1
1,2302,2,1,0
1,2302,2,2,0
1,2302,2,3,0
1,2302,2,4,0
1,2302,2,5,0
1,2302,2,6,0
1,2302,2,7,0
1,2302,2,8,0
1,2302,2,9,0
1,2302,2,10,1
1,2303,3,1,0
1,2303,3,2,0
1,2303,3,3,0
1,2303,3,4,0
1,2303,3,5,0
1,2303,3,6,0
1,2303,3,7,0
1,2303,3,8,0
1,2303,3,9,0
1,2303,3,10,0
1,2303,3,11,1
1,2304,3,1,0
1,2304,3,2,0
1,2304,3,3,0
1,2304,3,4,0
1,2304,3,5,0
1,2304,3,6,0
1,2304,3,7,0
1,2304,3,8,0
1,2304,3,9,0
1,2304,3,10,0
1,2304,3,11,0
1,2304,3,12,0
1,2304,3,13,0
1,2304,3,14,0
1,2304,3,15,0
1,2305,2,1,0
1,2305,2,2,0
1,2305,2,3,0
1,2305,2,4,0
1,2305,2,5,0
1,2305,2,6,0
1,2305,2,7,0
1,2305,2,8,0
1,2305,2,9,0
1,2305,2,10,1
1,2306,2,1,0
1,2306,2,2,0
1,2306,2,3,0
1,2306,2,4,0
1,2306,2,5,0
1,2306,2,6,0
1,2306,2,7,0
1,2306,2,8,0
1,2306,2,9,0
1,2306,2,10,0
1,2306,2,11,0
1,2306,2,12,1
1,2307,3,1,0
1,2307,3,2,0
1,2307,3,3,0
1,2307,3,4,0
1,2307,3,5,0
1,2307,3,6,0
1,2307,3,7,0
1,2307,3,8,0
1,2307,3,9,0
1,2307,3,10,0
1,2307,3,11,0
1,2307,3,12,0
1,2307,3,13,0
1,2307,3,14,1
1,2308,2,1,0
1,2308,2,2,0
1,2308,2,3,0
1,2308,2,4,0
1,2308,2,5,0
1,2308,2,6,0
1,2308,2,7,0
1,2308,2,8,0
1,2308,2,9,0
1,2308,2,10,0
1,2308,2,11,1
1,2309,3,1,0
1,2309,3,2,0
1,2309,3,3,0
1,2309,3,4,0
1,2309,3,5,1
1,2310,2,1,0
1,2310,2,2,0
1,2310,2,3,0
1,2310,2,4,0
1,2310,2,5,0
1,2310,2,6,0
1,2310,2,7,0
1,2310,2,8,0
1,2310,2,9,0
1,2310,2,10,0
1,2310,2,11,1
1,2311,2,1,0
1,2311,2,2,0
1,2311,2,3,0
1,2311,2,4,0
1,2311,2,5,0
1,2311,2,6,0
1,2311,2,7,0
1,2311,2,8,0
1,2311,2,9,1
1,2312,3,1,0
1,2312,3,2,0
1,2312,3,3,0
1,2312,3,4,0
1,2312,3,5,0
1,2312,3,6,0
1,2312,3,7,0
1,2312,3,8,0
1,2312,3,9,0
1,2312,3,10,0
1,2312,3,11,0
1,2312,3,12,0
1,2312,3,13,0
1,2312,3,14,1
1,2313,3,1,0
1,2313,3,2,0
1,2313,3,3,0
1,2313,3,4,0
1,2313,3,5,0
1,2313,3,6,0
1,2313,3,7,0
1,2313,3,8,0
1,2313,3,9,0
1,2313,3,10,0
1,2313,3,11,0
1,2313,3,12,0
1,2313,3,13,0
1,2313,3,14,0
1,2313,3,15,0
1,2314,2,1,0
1,2314,2,2,0
1,2314,2,3,0
1,2314,2,4,0
1,2314,2,5,0
1,2314,2,6,0
1,2314,2,7,0
1,2314,2,8,0
1,2314,2,9,1
1,2315,2,1,0
1,2315,2,2,0
1,2315,2,3,0
1,2315,2,4,0
1,2315,2,5,0
1,2315,2,6,0
1,2315,2,7,0
1,2315,2,8,0
1,2315,2,9,1
1,2316,3,1,0
1,2316,3,2,0
1,2316,3,3,0
1,2316,3,4,0
1,2316,3,5,0
1,2316,3,6,0
1,2316,3,7,0
1,2316,3,8,0
1,2316,3,9,0
1,2316,3,10,0
1,2316,3,11,0
1,2316,3,12,0
1,2316,3,13,0
1,2316,3,14,0
1,2316,3,15,0
1,2317,3,1,0
1,2317,3,2,0
1,2317,3,3,0
1,2317,3,4,0
1,2317,3,5,0
1,2317,3,6,0
1,2317,3,7,0
1,2317,3,8,0
1,2317,3,9,0
1,2317,3,10,0
1,2317,3,11,0
1,2317,3,12,0
1,2317,3,13,0
1,2317,3,14,0
1,2317,3,15,0
1,2318,2,1,0
1,2318,2,2,0
1,2318,2,3,0
1,2318,2,4,0
1,2318,2,5,0
1,2318,2,6,0
1,2318,2,7,1
1,2319,2,1,0
1,2319,2,2,0
1,2319,2,3,0
1,2319,2,4,0
1,2319,2,5,0
1,2319,2,6,0
1,2319,2,7,0
1,2319,2,8,0
1,2319,2,9,1
1,2320,3,1,0
1,2320,3,2,0
1,2320,3,3,0
1,2320,3,4,0
1,2320,3,5,0
1,2320,3,6,0
1,2320,3,7,0
1,2320,3,8,0
1,2320,3,9,0
1,2320,3,10,0
1,2320,3,11,0
1,2320,3,12,0
1,2320,3,13,1
1,2321,3,1,0
1,2321,3,2,0
1,2321,3,3,0
1,2321,3,4,0
1,2321,3,5,0
1,2321,3,6,0
1,2321,3,7,0
1,2321,3,8,0
1,2321,3,9,0
1,2321,3,10,0
1,2321,3,11,0
1,2321,3,12,1
1,2322,1,1,0
1,2322,1,2,0
1,2322,1,3,0
1,2322,1,4,0
1,2322,1,5,0
1,2322,1,6,0
1,2322,1,7,0
1,2322,1,8,0
1,2322,1,9,0
1,2322,1,10,0
1,2322,1,11,0
1,2322,1,12,0
1,2322,1,13,0
1,2322,1,14,1
1,2323,1,1,0
1,2323,1,2,0
1,2323,1,3,0
1,2323,1,4,0
1,2323,1,5,0
1,2323,1,6,0
1,2323,1,7,0
1,2323,1,8,0
1,2323,1,9,0
1,2323,1,10,0
1,2323,1,11,0
1,2323,1,12,0
1,2323,1,13,0
1,2323,1,14,0
1,2323,1,15,0
1,2324,1,1,0
1,2324,1,2,0
1,2324,1,3,0
1,2324,1,4,0
1,2324,1,5,0
1,2324,1,6,0
1,2324,1,7,0
1,2324,1,8,0
1,2324,1,9,0
1,2324,1,10,0
1,2324,1,11,0
1,2324,1,12,0
1,2324,1,13,0
1,2324,1,14,0
1,2324,1,15,0
1,2325,1,1,0
1,2325,1,2,0
1,2325,1,3,0
1,2325,1,4,0
1,2325,1,5,0
1,2325,1,6,0
1,2325,1,7,0
1,2325,1,8,1
1,2326,1,1,0
1,2326,1,2,0
1,2326,1,3,0
1,2326,1,4,0
1,2326,1,5,0
1,2326,1,6,0
1,2326,1,7,0
1,2326,1,8,0
1,2326,1,9,0
1,2326,1,10,0
1,2326,1,11,0
1,2326,1,12,0
1,2326,1,13,0
1,2326,1,14,0
1,2326,1,15,0
1,2327,1,1,0
1,2327,1,2,0
1,2327,1,3,0
1,2327,1,4,0
1,2327,1,5,0
1,2327,1,6,0
1,2327,1,7,0
1,2327,1,8,0
1,2327,1,9,0
1,2327,1,10,0
